date,time,booking_id,booking_status,customer_id,vehicle_type,pickup_location,drop_location,v_tat,c_tat,canceled_rides_by_customer,canceled_rides_by_driver,incomplete_rides,incomplete_rides_reason,booking_value,payment_method,ride_distance,driver_ratings,customer_rating,vehicle_images,unnamed:_20
2024-07-17 18:53:00,18:53:00,CNR3294185787,Success,CID178258,Bike,Varthur,Kengeri,196.0,65.0,,,No,,1088,Upi,26,3.9,4.2,#NAME?,
2024-07-20 05:15:00,5:15:00,CNR9656284794,Success,CID265613,Auto,Kengeri,Varthur,77.0,60.0,,,No,,381,Upi,8,4.0,4.7,#NAME?,
2024-07-01 22:40:00,22:40:00,CNR3947814050,Canceled By Driver,CID179213,Prime Sedan,Shantinagar,Rt Nagar,,,,Customer related issue,,,878,,0,,,#NAME?,
2024-07-12 21:27:00,21:27:00,CNR4192886610,Success,CID303622,Prime Suv,Jp Nagar,Mg Road,140.0,85.0,,,No,,217,Upi,30,4.1,4.4,#NAME?,
2024-07-15 23:56:00,23:56:00,CNR3909945066,Success,CID831882,Mini,Malleshwaram,Jayanagar,56.0,130.0,,,No,,196,Upi,8,4.5,3.5,#NAME?,
2024-07-27 22:16:00,22:16:00,CNR8213135880,Canceled By Driver,CID470328,Prime Plus,Majestic,Malleshwaram,,,,Customer related issue,,,1085,,0,,,#NAME?,
2024-07-03 20:47:00,20:47:00,CNR3871036513,Canceled By Driver,CID512920,Ebike,Ulsoor,Tumkur Road,,,,Customer related issue,,,554,,0,,,#NAME?,
2024-07-29 15:48:00,15:48:00,CNR1751803728,Success,CID772014,Ebike,Mysore Road,Kadugodi,147.0,85.0,,,No,,472,Cash,25,3.5,3.4,#NAME?,
2024-07-18 05:40:00,5:40:00,CNR7160664419,Driver Not Found,CID515907,Prime Sedan,Jp Nagar,Electronic City,,,,,,,182,,0,,,#NAME?,
2024-07-23 22:51:00,22:51:00,CNR6988336476,Success,CID192039,Prime Plus,Magadi Road,Kammanahalli,49.0,110.0,,,Yes,Customer Demand,994,Cash,28,3.1,4.1,#NAME?,
2024-07-13 12:24:00,12:24:00,CNR5310975294,Canceled By Driver,CID788558,Prime Plus,Rajajinagar,Jp Nagar,,,,Customer was coughing/sick,,,410,,0,,,#NAME?,
2024-07-16 14:58:00,14:58:00,CNR3206537329,Canceled By Customer,CID275040,Bike,Kammanahalli,Kammanahalli,,,Wrong Address,,,,251,,0,,,#NAME?,
2024-07-20 11:55:00,11:55:00,CNR7178182751,Success,CID112616,Auto,Kengeri,Majestic,259.0,115.0,,,No,,1850,Cash,17,4.1,3.7,#NAME?,
2024-07-06 08:52:00,8:52:00,CNR4895864531,Success,CID960407,Prime Plus,Varthur,Kr Puram,161.0,125.0,,,No,,2405,Upi,28,3.3,4.7,#NAME?,
2024-07-03 05:40:00,5:40:00,CNR1602223940,Success,CID573395,Auto,Mysore Road,Mysore Road,266.0,70.0,,,No,,2525,Cash,4,3.0,3.9,#NAME?,
2024-07-25 03:25:00,3:25:00,CNR8870383965,Success,CID124294,Prime Plus,Btm Layout,Magadi Road,196.0,40.0,,,No,,974,Cash,13,3.9,4.3,#NAME?,
2024-07-25 01:52:00,1:52:00,CNR5028219061,Success,CID964729,Auto,Bannerghatta Road,Ulsoor,294.0,70.0,,,No,,392,Cash,15,3.9,4.0,#NAME?,
2024-07-07 10:19:00,10:19:00,CNR1729643585,Success,CID430770,Prime Suv,Bellandur,Electronic City,133.0,40.0,,,No,,282,Cash,38,3.3,4.9,#NAME?,
2024-07-24 19:13:00,19:13:00,CNR1276426933,Success,CID462900,Prime Plus,Whitefield,Marathahalli,140.0,105.0,,,No,,575,Cash,9,4.2,3.3,#NAME?,
2024-07-04 15:38:00,15:38:00,CNR1210866417,Success,CID809320,Prime Sedan,Richmond Town,Chamarajpet,217.0,110.0,,,No,,419,Upi,22,3.2,4.5,#NAME?,
2024-07-15 05:08:00,5:08:00,CNR1881005173,Success,CID988497,Mini,Marathahalli,Cox Town,238.0,125.0,,,No,,355,Cash,28,4.7,3.6,#NAME?,
2024-07-22 09:25:00,9:25:00,CNR4016586814,Success,CID101867,Mini,Banashankari,Kr Puram,217.0,35.0,,,No,,2679,Upi,45,3.8,4.3,#NAME?,
2024-07-18 14:34:00,14:34:00,CNR5407149542,Success,CID239391,Mini,Mg Road,Yeshwanthpur,77.0,50.0,,,No,,683,Upi,23,4.6,3.4,#NAME?,
2024-07-15 01:08:00,1:08:00,CNR3147870679,Canceled By Driver,CID301147,Ebike,Mg Road,Malleshwaram,,,,More than permitted people in there,,,467,,0,,,#NAME?,
2024-07-04 01:55:00,1:55:00,CNR4955121337,Canceled By Customer,CID766594,Prime Suv,Peenya,Kammanahalli,,,Driver is not moving towards pickup location,,,,465,,0,,,#NAME?,
2024-07-13 04:26:00,4:26:00,CNR3675807448,Canceled By Driver,CID164883,Prime Plus,Chamarajpet,Whitefield,,,,More than permitted people in there,,,121,,0,,,#NAME?,
2024-07-28 08:08:00,8:08:00,CNR8796987502,Success,CID589352,Bike,Jp Nagar,Chickpet,112.0,50.0,,,No,,254,Upi,13,3.7,3.4,#NAME?,
2024-07-28 19:15:00,19:15:00,CNR4272590560,Success,CID228225,Mini,Varthur,Indiranagar,161.0,135.0,,,No,,142,Upi,14,3.8,4.2,#NAME?,
2024-07-02 07:49:00,7:49:00,CNR6091016952,Success,CID457867,Bike,Koramangala,Marathahalli,231.0,25.0,,,No,,254,Cash,3,4.9,4.5,#NAME?,
2024-07-24 00:32:00,0:32:00,CNR5589410061,Driver Not Found,CID418816,Mini,Kengeri,Bannerghatta Road,,,,,,,124,,0,,,#NAME?,
2024-07-17 15:28:00,15:28:00,CNR2477523636,Success,CID474480,Ebike,Kr Puram,Rajarajeshwari Nagar,301.0,70.0,,,No,,1428,Cash,36,3.4,4.9,#NAME?,
2024-07-29 05:39:00,5:39:00,CNR1943543836,Canceled By Driver,CID244139,Prime Sedan,Shantinagar,Chickpet,,,,More than permitted people in there,,,763,,0,,,#NAME?,
2024-07-18 09:27:00,9:27:00,CNR7980861170,Success,CID808862,Mini,Rajajinagar,Hulimavu,189.0,45.0,,,No,,193,Cash,10,3.9,3.9,#NAME?,
2024-07-25 14:02:00,14:02:00,CNR7472189126,Driver Not Found,CID920681,Prime Sedan,Bellandur,Rajarajeshwari Nagar,,,,,,,423,,0,,,#NAME?,
2024-07-18 00:11:00,0:11:00,CNR4168570286,Success,CID967803,Prime Plus,Yelahanka,Rajajinagar,84.0,90.0,,,No,,772,Upi,14,4.3,4.5,#NAME?,
2024-07-13 22:22:00,22:22:00,CNR7392005729,Success,CID726440,Prime Plus,Whitefield,Cox Town,196.0,110.0,,,No,,517,Upi,28,3.8,4.9,#NAME?,
2024-07-16 08:23:00,8:23:00,CNR4764878289,Canceled By Driver,CID273425,Mini,Chickpet,Whitefield,,,,Personal & Car related issue,,,562,,0,,,#NAME?,
2024-07-06 20:57:00,20:57:00,CNR3767194763,Canceled By Driver,CID787328,Mini,Kr Puram,Frazer Town,,,,Customer related issue,,,462,,0,,,#NAME?,
2024-07-15 21:05:00,21:05:00,CNR1436147904,Canceled By Customer,CID548084,Mini,Shivajinagar,Kammanahalli,,,Driver asked to cancel,,,,498,,0,,,#NAME?,
2024-07-21 17:51:00,17:51:00,CNR9156758009,Success,CID666392,Prime Sedan,Hsr Layout,Vijayanagar,231.0,80.0,,,No,,115,Cash,34,4.4,4.3,#NAME?,
2024-07-18 02:09:00,2:09:00,CNR2069122696,Success,CID721870,Bike,Marathahalli,Devanahalli,182.0,35.0,,,No,,450,Cash,38,4.4,3.5,#NAME?,
2024-07-08 00:49:00,0:49:00,CNR9710897380,Canceled By Driver,CID121741,Prime Sedan,Padmanabhanagar,Devanahalli,,,,More than permitted people in there,,,146,,0,,,#NAME?,
2024-07-05 11:27:00,11:27:00,CNR5200666535,Success,CID838202,Ebike,Jayanagar,Ulsoor,105.0,25.0,,,No,,397,Cash,15,3.9,3.7,#NAME?,
2024-07-30 04:20:00,4:20:00,CNR6618207004,Success,CID845134,Bike,Chickpet,Majestic,273.0,90.0,,,No,,258,Cash,41,4.7,3.9,#NAME?,
2024-07-24 01:09:00,1:09:00,CNR4829417506,Success,CID170217,Bike,Cox Town,Shivajinagar,84.0,125.0,,,No,,303,Upi,36,4.2,4.3,#NAME?,
2024-07-07 12:48:00,12:48:00,CNR7826889528,Success,CID201118,Bike,Bellandur,Tumkur Road,238.0,80.0,,,Yes,Customer Demand,420,Upi,3,4.7,4.8,#NAME?,
2024-07-14 09:23:00,9:23:00,CNR5188438652,Success,CID455823,Prime Suv,Banashankari,Varthur,119.0,35.0,,,No,,946,Cash,26,3.8,3.3,#NAME?,
2024-07-21 16:37:00,16:37:00,CNR4393730951,Canceled By Driver,CID716926,Bike,Majestic,Rt Nagar,,,,Personal & Car related issue,,,478,,0,,,#NAME?,
2024-07-15 14:02:00,14:02:00,CNR6450376866,Success,CID607907,Bike,Basavanagudi,Rt Nagar,63.0,135.0,,,No,,426,Cash,28,4.7,4.5,#NAME?,
2024-07-22 16:30:00,16:30:00,CNR9563147267,Canceled By Driver,CID876375,Prime Plus,Sahakar Nagar,Devanahalli,,,,More than permitted people in there,,,2376,,0,,,#NAME?,
2024-07-10 07:12:00,7:12:00,CNR3232377584,Success,CID512865,Mini,Padmanabhanagar,Marathahalli,273.0,40.0,,,No,,480,Upi,39,3.9,3.6,#NAME?,
2024-07-26 18:56:00,18:56:00,CNR4447283649,Success,CID541152,Bike,Frazer Town,Ramamurthy Nagar,238.0,40.0,,,No,,419,Cash,34,4.9,3.6,#NAME?,
2024-07-18 17:34:00,17:34:00,CNR7686466284,Success,CID721984,Prime Sedan,Hosur Road,Banashankari,273.0,125.0,,,No,,443,Upi,40,4.3,3.3,#NAME?,
2024-07-21 22:03:00,22:03:00,CNR5430497924,Success,CID513737,Mini,Cox Town,Vijayanagar,259.0,95.0,,,No,,440,Cash,18,4.4,4.7,#NAME?,
2024-07-05 15:22:00,15:22:00,CNR2730214838,Canceled By Customer,CID728065,Mini,Ulsoor,Electronic City,,,Wrong Address,,,,209,,0,,,#NAME?,
2024-07-02 20:26:00,20:26:00,CNR3164827972,Success,CID416741,Prime Sedan,Devanahalli,Varthur,77.0,40.0,,,No,,992,Cash,44,4.1,4.8,#NAME?,
2024-07-17 10:57:00,10:57:00,CNR6001829434,Driver Not Found,CID464289,Prime Sedan,Hsr Layout,Kr Puram,,,,,,,273,,0,,,#NAME?,
2024-07-02 02:07:00,2:07:00,CNR3840223920,Success,CID406893,Prime Plus,Mysore Road,Kammanahalli,217.0,35.0,,,No,,743,Upi,5,3.0,3.6,#NAME?,
2024-07-05 17:28:00,17:28:00,CNR6805041713,Canceled By Driver,CID652164,Prime Sedan,Kr Puram,Kr Puram,,,,Personal & Car related issue,,,258,,0,,,#NAME?,
2024-07-10 13:49:00,13:49:00,CNR8564919280,Driver Not Found,CID251052,Prime Suv,Btm Layout,Ramamurthy Nagar,,,,,,,547,,0,,,#NAME?,
2024-07-24 16:45:00,16:45:00,CNR2360095944,Success,CID743473,Ebike,Kadugodi,Banashankari,126.0,135.0,,,No,,276,Cash,38,4.6,5.0,#NAME?,
2024-07-22 03:51:00,3:51:00,CNR1355360033,Success,CID663478,Bike,Rt Nagar,Yeshwanthpur,133.0,70.0,,,No,,173,Cash,42,3.1,3.5,#NAME?,
2024-07-17 01:51:00,1:51:00,CNR9067376417,Canceled By Customer,CID378513,Bike,Bellandur,Sarjapur Road,,,AC is Not working,,,,163,,0,,,#NAME?,
2024-07-26 06:35:00,6:35:00,CNR2750767603,Success,CID160481,Ebike,Hulimavu,Majestic,119.0,105.0,,,No,,124,Upi,8,4.9,3.7,#NAME?,
2024-07-09 08:49:00,8:49:00,CNR5697661504,Success,CID487687,Bike,Bellandur,Marathahalli,126.0,55.0,,,No,,211,Cash,48,3.0,3.7,#NAME?,
2024-07-10 05:00:00,5:00:00,CNR4130458417,Success,CID783918,Bike,Langford Town,Shivajinagar,231.0,105.0,,,No,,279,Cash,31,3.2,4.7,#NAME?,
2024-07-06 13:46:00,13:46:00,CNR3833723678,Success,CID797466,Prime Plus,Hsr Layout,Devanahalli,308.0,60.0,,,Yes,Other Issue,894,Cash,10,4.1,3.0,#NAME?,
2024-07-12 23:14:00,23:14:00,CNR2625048382,Canceled By Driver,CID654013,Auto,Ramamurthy Nagar,Koramangala,,,,Customer related issue,,,127,,0,,,#NAME?,
2024-07-05 02:10:00,2:10:00,CNR9680157224,Canceled By Driver,CID518640,Bike,Bannerghatta Road,Kr Puram,,,,Customer was coughing/sick,,,226,,0,,,#NAME?,
2024-07-29 09:39:00,9:39:00,CNR3474071886,Success,CID420324,Bike,Shivajinagar,Kadugodi,259.0,65.0,,,No,,158,Upi,7,4.2,4.5,#NAME?,
2024-07-26 06:46:00,6:46:00,CNR5802617303,Success,CID578534,Ebike,Mysore Road,Ramamurthy Nagar,224.0,60.0,,,No,,474,Cash,24,4.0,4.0,#NAME?,
2024-07-20 05:34:00,5:34:00,CNR5571958639,Canceled By Driver,CID221035,Auto,Rajarajeshwari Nagar,Chickpet,,,,Personal & Car related issue,,,330,,0,,,#NAME?,
2024-07-24 05:58:00,5:58:00,CNR5571493547,Success,CID206361,Mini,Bannerghatta Road,Tumkur Road,266.0,95.0,,,No,,355,Cash,26,4.6,4.6,#NAME?,
2024-07-12 06:55:00,6:55:00,CNR9970627647,Success,CID838825,Prime Suv,Tumkur Road,Magadi Road,161.0,85.0,,,No,,334,Cash,3,4.8,3.6,#NAME?,
2024-07-26 06:41:00,6:41:00,CNR9743994598,Success,CID229562,Bike,Frazer Town,Varthur,133.0,45.0,,,No,,388,Upi,49,3.4,4.3,#NAME?,
2024-07-25 22:09:00,22:09:00,CNR6447699800,Success,CID743165,Auto,Sahakar Nagar,Chickpet,63.0,30.0,,,No,,453,Upi,2,4.5,4.4,#NAME?,
2024-07-25 03:51:00,3:51:00,CNR4536112396,Success,CID623237,Auto,Padmanabhanagar,Varthur,98.0,90.0,,,No,,356,Upi,4,3.7,3.7,#NAME?,
2024-07-25 15:22:00,15:22:00,CNR2982210988,Success,CID170360,Auto,Frazer Town,Mg Road,49.0,110.0,,,No,,421,Cash,10,3.4,4.8,#NAME?,
2024-07-29 11:48:00,11:48:00,CNR1640086618,Success,CID712257,Mini,Kadugodi,Nagarbhavi,196.0,135.0,,,No,,695,Cash,15,3.0,4.5,#NAME?,
2024-07-15 05:59:00,5:59:00,CNR3685375702,Success,CID157777,Prime Sedan,Cox Town,Yelahanka,70.0,75.0,,,No,,2266,Upi,49,3.2,4.3,#NAME?,
2024-07-08 12:24:00,12:24:00,CNR2921108233,Success,CID135437,Mini,Padmanabhanagar,Devanahalli,182.0,95.0,,,No,,763,Upi,18,3.5,3.1,#NAME?,
2024-07-14 04:34:00,4:34:00,CNR2953896911,Success,CID194862,Mini,Yeshwanthpur,Basavanagudi,175.0,90.0,,,No,,134,Upi,7,4.4,3.7,#NAME?,
2024-07-13 14:34:00,14:34:00,CNR9209323896,Success,CID427943,Prime Sedan,Hulimavu,Kadugodi,105.0,90.0,,,Yes,Other Issue,467,Credit Card,15,4.9,4.5,#NAME?,
2024-07-28 15:04:00,15:04:00,CNR6731408384,Success,CID996341,Prime Sedan,Hennur,Bellandur,63.0,60.0,,,No,,387,Upi,18,3.6,4.5,#NAME?,
2024-07-26 03:33:00,3:33:00,CNR9246456516,Driver Not Found,CID183764,Prime Sedan,Chickpet,Whitefield,,,,,,,525,,0,,,#NAME?,
2024-07-30 16:49:00,16:49:00,CNR2684160778,Canceled By Driver,CID325597,Ebike,Hsr Layout,Basavanagudi,,,,Personal & Car related issue,,,129,,0,,,#NAME?,
2024-07-08 11:09:00,11:09:00,CNR3469231794,Success,CID178289,Bike,Malleshwaram,Bellandur,259.0,45.0,,,No,,637,Cash,24,3.2,5.0,#NAME?,
2024-07-22 12:44:00,12:44:00,CNR4666016966,Canceled By Customer,CID229542,Mini,Magadi Road,Rt Nagar,,,AC is Not working,,,,1422,,0,,,#NAME?,
2024-07-10 13:14:00,13:14:00,CNR8555835555,Canceled By Driver,CID873570,Ebike,Nagarbhavi,Basavanagudi,,,,Customer related issue,,,486,,0,,,#NAME?,
2024-07-04 12:50:00,12:50:00,CNR1737522330,Driver Not Found,CID927973,Mini,Rajajinagar,Chamarajpet,,,,,,,229,,0,,,#NAME?,
2024-07-22 03:28:00,3:28:00,CNR6274504382,Canceled By Customer,CID183953,Bike,Peenya,Vijayanagar,,,Change of plans,,,,368,,0,,,#NAME?,
2024-07-28 02:54:00,2:54:00,CNR5858996696,Success,CID220865,Prime Sedan,Chamarajpet,Marathahalli,308.0,110.0,,,No,,219,Cash,23,3.4,3.2,#NAME?,
2024-07-09 15:18:00,15:18:00,CNR5887882994,Success,CID862758,Auto,Sarjapur Road,Malleshwaram,49.0,65.0,,,No,,2752,Upi,11,3.5,3.6,#NAME?,
2024-07-08 15:24:00,15:24:00,CNR6871344790,Success,CID820483,Mini,Basavanagudi,Banashankari,126.0,50.0,,,No,,475,Upi,39,5.0,3.7,#NAME?,
2024-07-01 02:56:00,2:56:00,CNR4483059400,Success,CID291124,Mini,Kr Puram,Rt Nagar,238.0,55.0,,,No,,114,Cash,49,3.2,4.8,#NAME?,
2024-07-19 00:58:00,0:58:00,CNR8786451788,Success,CID555544,Auto,Yelahanka,Rajajinagar,266.0,30.0,,,No,,124,Cash,12,4.9,3.8,#NAME?,
2024-07-18 17:17:00,17:17:00,CNR5314813853,Success,CID892568,Prime Sedan,Hennur,Yeshwanthpur,287.0,125.0,,,No,,864,Upi,26,3.5,3.6,#NAME?,
2024-07-30 21:01:00,21:01:00,CNR3057441535,Success,CID397969,Auto,Kammanahalli,Peenya,140.0,70.0,,,No,,475,Upi,13,3.5,3.1,#NAME?,
2024-07-08 04:42:00,4:42:00,CNR2822968526,Success,CID133171,Mini,Shantinagar,Sahakar Nagar,42.0,30.0,,,No,,102,Upi,12,3.2,3.8,#NAME?,
2024-07-01 11:39:00,11:39:00,CNR8491556052,Success,CID519160,Mini,Majestic,Sahakar Nagar,133.0,105.0,,,No,,130,Cash,19,3.7,3.1,#NAME?,
2024-07-26 02:14:00,2:14:00,CNR7383586663,Success,CID602860,Auto,Yelahanka,Sarjapur Road,308.0,65.0,,,Yes,Vehicle Breakdown,174,Cash,9,4.7,4.7,#NAME?,
2024-07-15 15:51:00,15:51:00,CNR3852267059,Driver Not Found,CID329836,Prime Plus,Hosur Road,Frazer Town,,,,,,,471,,0,,,#NAME?,
2024-07-02 06:17:00,6:17:00,CNR2174327699,Canceled By Customer,CID488275,Bike,Tumkur Road,Vijayanagar,,,Driver is not moving towards pickup location,,,,564,,0,,,#NAME?,
2024-07-07 08:23:00,8:23:00,CNR5186820616,Canceled By Customer,CID969504,Auto,Indiranagar,Chamarajpet,,,Change of plans,,,,694,,0,,,#NAME?,
2024-07-30 16:57:00,16:57:00,CNR6913681615,Success,CID159544,Prime Sedan,Kr Puram,Shantinagar,91.0,110.0,,,No,,2998,Upi,27,3.6,3.0,#NAME?,
2024-07-24 18:13:00,18:13:00,CNR5742870688,Success,CID661675,Mini,Vijayanagar,Devanahalli,56.0,45.0,,,No,,1696,Upi,43,3.9,3.0,#NAME?,
2024-07-14 10:35:00,10:35:00,CNR5559046954,Driver Not Found,CID188368,Prime Suv,Bannerghatta Road,Mg Road,,,,,,,235,,0,,,#NAME?,
2024-07-11 00:49:00,0:49:00,CNR6574571144,Success,CID989683,Prime Sedan,Hulimavu,Mysore Road,189.0,40.0,,,Yes,Customer Demand,193,Upi,24,3.2,3.0,#NAME?,
2024-07-02 17:35:00,17:35:00,CNR2270203138,Driver Not Found,CID821102,Auto,Chamarajpet,Majestic,,,,,,,476,,0,,,#NAME?,
2024-07-28 12:48:00,12:48:00,CNR4134249434,Success,CID626286,Prime Plus,Electronic City,Banashankari,308.0,125.0,,,No,,405,Upi,39,3.3,4.7,#NAME?,
2024-07-26 04:42:00,4:42:00,CNR8003051524,Canceled By Customer,CID368412,Prime Sedan,Chickpet,Electronic City,,,AC is Not working,,,,365,,0,,,#NAME?,
2024-07-19 18:24:00,18:24:00,CNR3727588219,Success,CID189007,Prime Suv,Nagarbhavi,Kr Puram,196.0,25.0,,,No,,489,Cash,17,3.7,4.2,#NAME?,
2024-07-09 20:31:00,20:31:00,CNR3846767917,Canceled By Customer,CID870267,Mini,Indiranagar,Sahakar Nagar,,,Driver asked to cancel,,,,482,,0,,,#NAME?,
2024-07-04 14:33:00,14:33:00,CNR5498736668,Success,CID282144,Mini,Devanahalli,Hosur Road,154.0,80.0,,,No,,394,Upi,35,3.6,3.2,#NAME?,
2024-07-19 21:10:00,21:10:00,CNR5962226541,Success,CID817117,Prime Suv,Hulimavu,Chickpet,189.0,70.0,,,No,,845,Upi,45,3.2,4.7,#NAME?,
2024-07-11 12:24:00,12:24:00,CNR6065742190,Canceled By Customer,CID164103,Bike,Marathahalli,Vijayanagar,,,Change of plans,,,,419,,0,,,#NAME?,
2024-07-29 18:11:00,18:11:00,CNR9605218615,Canceled By Driver,CID895495,Prime Sedan,Whitefield,Hsr Layout,,,,Customer related issue,,,440,,0,,,#NAME?,
2024-07-02 21:18:00,21:18:00,CNR9968144505,Success,CID303415,Bike,Ramamurthy Nagar,Magadi Road,154.0,135.0,,,No,,997,Cash,23,4.0,4.2,#NAME?,
2024-07-16 10:13:00,10:13:00,CNR1542180030,Success,CID713347,Prime Suv,Mg Road,Mg Road,231.0,60.0,,,No,,397,Cash,20,3.5,3.9,#NAME?,
2024-07-22 08:11:00,8:11:00,CNR8429487920,Canceled By Customer,CID296646,Bike,Sarjapur Road,Bellandur,,,Wrong Address,,,,2684,,0,,,#NAME?,
2024-07-16 20:06:00,20:06:00,CNR1188973993,Success,CID800673,Prime Plus,Hulimavu,Majestic,84.0,130.0,,,No,,243,Credit Card,41,4.3,4.1,#NAME?,
2024-07-14 14:10:00,14:10:00,CNR3206847512,Driver Not Found,CID945240,Prime Plus,Rt Nagar,Hosur Road,,,,,,,273,,0,,,#NAME?,
2024-07-22 23:06:00,23:06:00,CNR9095876146,Canceled By Customer,CID170063,Prime Suv,Devanahalli,Marathahalli,,,Change of plans,,,,481,,0,,,#NAME?,
2024-07-25 17:48:00,17:48:00,CNR5945363734,Success,CID724547,Auto,Hsr Layout,Mg Road,42.0,130.0,,,No,,337,Upi,16,3.9,3.6,#NAME?,
2024-07-16 08:39:00,8:39:00,CNR7030771185,Success,CID583180,Prime Plus,Sahakar Nagar,Yelahanka,63.0,105.0,,,No,,917,Cash,41,4.5,3.1,#NAME?,
2024-07-27 15:28:00,15:28:00,CNR5045421697,Success,CID894867,Mini,Hulimavu,Ramamurthy Nagar,70.0,85.0,,,No,,137,Upi,24,3.2,3.3,#NAME?,
2024-07-27 23:16:00,23:16:00,CNR1147589561,Success,CID475661,Ebike,Kr Puram,Electronic City,245.0,140.0,,,No,,340,Cash,29,3.4,3.8,#NAME?,
2024-07-20 04:13:00,4:13:00,CNR1720389074,Success,CID499119,Prime Suv,Marathahalli,Hosur Road,147.0,75.0,,,No,,491,Cash,39,3.2,4.8,#NAME?,
2024-07-27 10:06:00,10:06:00,CNR1154520415,Success,CID271500,Bike,Langford Town,Mg Road,259.0,135.0,,,No,,451,Cash,28,3.7,3.9,#NAME?,
2024-07-30 01:51:00,1:51:00,CNR5216946562,Canceled By Driver,CID373891,Prime Plus,Magadi Road,Varthur,,,,More than permitted people in there,,,729,,0,,,#NAME?,
2024-07-25 13:50:00,13:50:00,CNR8197381960,Success,CID870934,Auto,Varthur,Ulsoor,133.0,135.0,,,No,,548,Cash,7,4.8,3.0,#NAME?,
2024-07-18 18:52:00,18:52:00,CNR4176628913,Canceled By Driver,CID985127,Prime Plus,Ulsoor,Chamarajpet,,,,Personal & Car related issue,,,421,,0,,,#NAME?,
2024-07-11 23:59:00,23:59:00,CNR3783716326,Success,CID851062,Prime Sedan,Indiranagar,Kadugodi,35.0,60.0,,,No,,188,Cash,36,3.4,3.4,#NAME?,
2024-07-15 17:12:00,17:12:00,CNR8627942219,Driver Not Found,CID908796,Prime Plus,Basavanagudi,Malleshwaram,,,,,,,202,,0,,,#NAME?,
2024-07-12 17:43:00,17:43:00,CNR4697850986,Driver Not Found,CID228498,Bike,Mysore Road,Hulimavu,,,,,,,277,,0,,,#NAME?,
2024-07-15 07:07:00,7:07:00,CNR5382714811,Success,CID442308,Prime Plus,Whitefield,Yeshwanthpur,49.0,90.0,,,No,,124,Cash,37,4.4,4.7,#NAME?,
2024-07-29 20:01:00,20:01:00,CNR7161193927,Canceled By Customer,CID728892,Prime Suv,Kammanahalli,Peenya,,,Change of plans,,,,2367,,0,,,#NAME?,
2024-07-08 11:09:00,11:09:00,CNR5315573312,Driver Not Found,CID683309,Mini,Magadi Road,Majestic,,,,,,,692,,0,,,#NAME?,
2024-07-16 20:28:00,20:28:00,CNR8522439021,Success,CID317486,Mini,Hebbal,Jp Nagar,168.0,115.0,,,No,,196,Upi,18,3.0,4.6,#NAME?,
2024-07-13 03:35:00,3:35:00,CNR2182869138,Success,CID667317,Prime Plus,Ulsoor,Hosur Road,161.0,145.0,,,No,,487,Cash,9,4.0,3.4,#NAME?,
2024-07-01 08:42:00,8:42:00,CNR9534260993,Success,CID713016,Prime Sedan,Bannerghatta Road,Tumkur Road,294.0,75.0,,,No,,427,Upi,36,4.4,3.9,#NAME?,
2024-07-27 20:39:00,20:39:00,CNR6424217570,Driver Not Found,CID771626,Bike,Mg Road,Electronic City,,,,,,,105,,0,,,#NAME?,
2024-07-23 07:53:00,7:53:00,CNR1425336444,Success,CID558895,Prime Sedan,Mysore Road,Jp Nagar,105.0,145.0,,,No,,454,Upi,38,4.8,3.8,#NAME?,
2024-07-15 00:25:00,0:25:00,CNR6315620338,Success,CID838610,Bike,Hennur,Hosur Road,119.0,65.0,,,No,,373,Upi,13,3.7,3.4,#NAME?,
2024-07-07 08:59:00,8:59:00,CNR8704783497,Canceled By Customer,CID664916,Bike,Rajarajeshwari Nagar,Bannerghatta Road,,,Driver is not moving towards pickup location,,,,351,,0,,,#NAME?,
2024-07-27 09:30:00,9:30:00,CNR4165743896,Success,CID776230,Auto,Electronic City,Mg Road,224.0,80.0,,,No,,597,Cash,11,3.0,3.6,#NAME?,
2024-07-19 21:21:00,21:21:00,CNR7237193740,Canceled By Driver,CID390759,Auto,Hsr Layout,Kr Puram,,,,Personal & Car related issue,,,164,,0,,,#NAME?,
2024-07-18 06:56:00,6:56:00,CNR5169677461,Canceled By Driver,CID777125,Prime Sedan,Marathahalli,Kengeri,,,,Customer related issue,,,320,,0,,,#NAME?,
2024-07-14 12:54:00,12:54:00,CNR9772387944,Success,CID536451,Auto,Chickpet,Basavanagudi,49.0,130.0,,,No,,467,Upi,4,3.7,4.0,#NAME?,
2024-07-23 22:58:00,22:58:00,CNR5686870552,Driver Not Found,CID677220,Auto,Devanahalli,Sahakar Nagar,,,,,,,409,,0,,,#NAME?,
2024-07-08 02:05:00,2:05:00,CNR1082745689,Success,CID682780,Bike,Btm Layout,Hulimavu,196.0,125.0,,,No,,138,Upi,49,4.0,4.4,#NAME?,
2024-07-17 22:08:00,22:08:00,CNR8486286533,Canceled By Driver,CID177806,Prime Plus,Indiranagar,Vijayanagar,,,,Customer was coughing/sick,,,232,,0,,,#NAME?,
2024-07-08 06:22:00,6:22:00,CNR1933491262,Success,CID737716,Auto,Bellandur,Bellandur,49.0,90.0,,,No,,599,Upi,15,4.3,4.4,#NAME?,
2024-07-07 17:42:00,17:42:00,CNR8723564325,Canceled By Driver,CID837450,Prime Plus,Hulimavu,Kammanahalli,,,,Personal & Car related issue,,,235,,0,,,#NAME?,
